title,url,img,score,rank,popularity,watching,completed,on_hold,dropped,plan_to_watch,members,favorites,type,episodes,status,aired,premiered,broadcast,producers,licensors,studios,Source,genres,demographic,duration,rating
Kagaku Ninja-tai Gatchaman,https://myanimelist.net/anime/2389/Kagaku_Ninja-tai_Gatchaman,https://cdn.myanimelist.net/images/anime/1542/144150.jpg,6.931,4857,6645,800,4475,891,925,4631,11722,69,TV,105,Finished Airing,"Oct 1, 1972 to Sep 29, 1974",Fall 1972,Sundays at 18,"None found, add some","ADV Films, Sentai Filmworks",Tatsunoko Production,Original,"Action, Adventure, Sci-Fi",,26 min. per ep.,PG-13 - Teens 13 or older
Kiddy Grade: Ignition,https://myanimelist.net/anime/2176/Kiddy_Grade__Ignition,https://cdn.myanimelist.net/images/anime/9/23600.jpg,6.931,4858,8983,178,2777,128,163,2329,5575,3,Movie,1,Finished Airing,"Apr 7, 2007",,,gimik,"None found, add some","Gonzo, asread.",Original,,,1 hr. 24 min.,PG-13 - Teens 13 or older
"Kono Danshi, Mahou ga Oshigoto desu.",https://myanimelist.net/anime/31815/Kono_Danshi_Mahou_ga_Oshigoto_desu,https://cdn.myanimelist.net/images/anime/5/78220.jpg,6.931,4859,4497,1113,21441,338,822,6955,30669,69,TV,4,Finished Airing,"Feb 5, 2016 to Feb 26, 2016",Winter 2016,Fridays at 23,"None found, add some",Kuma Holdings,CoMix Wave Films,Original,"Boys Love, Fantasy",,7 min. per ep.,PG-13 - Teens 13 or older
Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out,https://myanimelist.net/anime/1631/Koukyoushihen_Eureka_Seven__Kinkyuu_Tokuban_Navigation_ray_out,https://cdn.myanimelist.net/images/anime/4/14506.jpg,6.931,4860,6422,267,7752,186,248,4256,12709,10,TV Special,1,Finished Airing,"Oct 22, 2005",,,"None found, add some","None found, add some",Bones,Original,,,25 min.,PG-13 - Teens 13 or older
Kyojin no Hoshi,https://myanimelist.net/anime/5834/Kyojin_no_Hoshi,https://cdn.myanimelist.net/images/anime/12/59519.jpg,6.931,4861,10260,238,1028,180,281,2034,3761,9,TV,182,Finished Airing,"Mar 30, 1968 to Sep 18, 1971",Spring 1968,Saturdays at 19,"Tokyo Movie Shinsha, Yomiuri Telecasting","None found, add some",TMS Entertainment,Manga,"Drama, Sports",Shounen,25 min. per ep.,G - All Ages
Kyuuketsuhime Miyu,https://myanimelist.net/anime/1384/Kyuuketsuhime_Miyu,https://cdn.myanimelist.net/images/anime/12/78948.jpg,6.931,4862,4926,953,12276,593,536,10490,24848,86,OVA,4,Finished Airing,"Jul 21, 1988 to Apr 21, 1989",,,"Pony Canyon, Soeishinsha",AnimEigo,AIC,Manga,"Action, Drama, Horror, Supernatural",Shoujo,28 min. per ep.,PG-13 - Teens 13 or older
Ling Jian Zun,https://myanimelist.net/anime/39080/Ling_Jian_Zun,https://cdn.myanimelist.net/images/anime/1062/98492.jpg,6.931,4863,8997,1189,2859,143,273,1084,5548,21,ONA,30,Finished Airing,"Jan 15, 2019 to Apr 26, 2019",,,Quyue Technology,"None found, add some",Suoyi Technology,Novel,"Action, Adventure, Fantasy, Romance",,10 min. per ep.,PG-13 - Teens 13 or older
Macross 7 Encore,https://myanimelist.net/anime/1399/Macross_7_Encore,https://cdn.myanimelist.net/images/anime/1514/96093.jpg,6.931,4864,6920,254,7155,178,173,2852,10612,5,OVA,3,Finished Airing,"Dec 18, 1995 to Feb 25, 1996",,,"Bandai Visual, Mainichi Broadcasting System, Studio Nue",Nozomi Entertainment,Ashi Productions,Original,"Comedy, Drama, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older
Monochrome Factor,https://myanimelist.net/anime/3656/Monochrome_Factor,https://cdn.myanimelist.net/images/anime/3/22552.jpg,6.931,4865,3099,4125,27600,3427,5248,22077,62477,224,TV,24,Finished Airing,"Apr 8, 2008 to Sep 30, 2008",Spring 2008,Tuesdays at 02,"Sotsu, Genco",Maiden Japan,A.C.G.T.,Manga,"Action, Boys Love, Supernatural",,24 min. per ep.,PG-13 - Teens 13 or older
Mushrambo,https://myanimelist.net/anime/1137/Mushrambo,https://cdn.myanimelist.net/images/anime/4/87702.jpg,6.931,4866,5640,760,11266,697,863,4097,17683,86,TV,32,Finished Airing,"Feb 5, 2000 to Sep 23, 2000",Winter 2000,Saturdays at 18,"TV Asahi, Toei Advertising",Saban Entertainment,Toei Animation,Original,"Adventure, Drama, Fantasy, Sci-Fi",,23 min. per ep.,PG - Children
Nagagutsu wo Haita Neko,https://myanimelist.net/anime/2279/Nagagutsu_wo_Haita_Neko,https://cdn.myanimelist.net/images/anime/7/5415.jpg,6.931,4867,9082,122,3646,55,137,1440,5400,18,Movie,1,Finished Airing,"Mar 18, 1969",,,"None found, add some",Discotek Media,Toei Animation,Other,"Adventure, Fantasy",Kids,1 hr. 20 min.,G - All Ages
Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panic Dattebayo!,https://myanimelist.net/anime/2144/Naruto_Movie_3__Dai_Koufun_Mikazuki_Jima_no_Animaru_Panic_Dattebayo,https://cdn.myanimelist.net/images/anime/1918/134487.jpg,6.931,4868,1222,1868,204408,906,791,15680,223653,170,Movie,1,Finished Airing,"Aug 5, 2006",,,"None found, add some",VIZ Media,Studio Pierrot,Manga,"Action, Adventure, Fantasy",Shounen,1 hr. 34 min.,PG-13 - Teens 13 or older
Nurse Angel Ririka SOS,https://myanimelist.net/anime/616/Nurse_Angel_Ririka_SOS,https://cdn.myanimelist.net/images/anime/10/10506.jpg,6.931,4869,8714,369,1962,302,364,3021,6018,28,TV,35,Finished Airing,"Jul 7, 1995 to Mar 29, 1996",Summer 1995,Fridays at 18,"TV Tokyo, Nihon Ad Systems","None found, add some",Gallop,Manga,,Shoujo,24 min. per ep.,PG - Children
"Ore, Tsushima",https://myanimelist.net/anime/48252/Ore_Tsushima,https://cdn.myanimelist.net/images/anime/1916/112514.jpg,6.931,4870,5352,2510,9124,732,1556,6441,20363,173,TV,12,Finished Airing,"Jul 2, 2021 to Sep 18, 2021",Summer 2021,Saturdays at 01,Asmik Ace,"None found, add some","Fanworks, Space Neko Company",Manga,,Seinen,1 min. per ep.,PG-13 - Teens 13 or older
Pokemon Diamond & Pearl Specials,https://myanimelist.net/anime/10302/Pokemon_Diamond___Pearl_Specials,https://cdn.myanimelist.net/images/anime/1978/142700.jpg,6.931,4871,6430,210,9639,155,211,2449,12664,5,TV Special,2,Finished Airing,"Feb 3, 2011",,,"None found, add some","None found, add some",OLM,Game,"Action, Comedy, Fantasy",Kids,24 min. per ep.,PG - Children
Inazuma Eleven Go vs. Danball Senki W Movie,https://myanimelist.net/anime/15785/Inazuma_Eleven_Go_vs_Danball_Senki_W_Movie,https://cdn.myanimelist.net/images/anime/3/60753.jpg,6.921,4872,5905,320,12481,151,218,2504,15674,17,Movie,1,Finished Airing,"Dec 1, 2012",,,Dentsu Tec,"None found, add some",OLM,Game,"Sci-Fi, Sports",Kids,1 hr. 30 min.,G - All Ages
Kyokou Suiri,https://myanimelist.net/anime/39017/Kyokou_Suiri,https://cdn.myanimelist.net/images/anime/1310/117188.jpg,6.921,4873,466,48544,281085,17959,30578,148219,526385,1458,TV,12,Finished Airing,"Jan 12, 2020 to Mar 29, 2020",Winter 2020,Sundays at 01,"Nihon Ad Systems, Kodansha, KlockWorx, Docomo Anime Store, King Records, Crunchyroll, GYAO!, BS NTV, Marui Group",VIZ Media,Brain's Base,Manga,"Mystery, Romance, Supernatural",Shounen,24 min. per ep.,R - 17+ (violence & profanity)
Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,https://myanimelist.net/anime/30896/Love_Live_School_Idol_Project__μs_→NEXT_LoveLive_2014_-_Endless_Parade_Encore_Animation,https://cdn.myanimelist.net/images/anime/13/76357.jpg,6.921,4874,8233,200,3845,128,154,2575,6902,12,Special,1,Finished Airing,"Jul 23, 2014",,,"None found, add some","None found, add some",Sunrise,Original,,,4 min.,PG-13 - Teens 13 or older
Lupin III: Lupin wa Ima mo Moete Iru ka?,https://myanimelist.net/anime/36967/Lupin_III__Lupin_wa_Ima_mo_Moete_Iru_ka,https://cdn.myanimelist.net/images/anime/1983/95011.jpg,6.921,4875,8869,131,3280,95,113,2181,5800,1,OVA,1,Finished Airing,"Jul 25, 2018",,,"None found, add some",Discotek Media,TMS Entertainment,Manga,"Action, Adventure, Comedy",Seinen,27 min.,PG-13 - Teens 13 or older
Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,https://myanimelist.net/anime/5019/Lupin_III__Sweet_Lost_Night_-_Mahou_no_Lamp_wa_Akumu_no_Yokan,https://cdn.myanimelist.net/images/anime/1260/152955.jpg,6.921,4876,8440,151,3904,113,125,2218,6511,1,TV Special,1,Finished Airing,"Jul 25, 2008",,,Tohokushinsha Film Corporation,Discotek Media,TMS Entertainment,Manga,"Action, Adventure, Comedy, Mystery",Seinen,1 hr. 31 min.,PG-13 - Teens 13 or older
Mahou no Princess Minky Momo,https://myanimelist.net/anime/518/Mahou_no_Princess_Minky_Momo,https://cdn.myanimelist.net/images/anime/1704/105810.jpg,6.921,4877,6729,819,3858,570,603,5493,11343,52,TV,63,Finished Airing,"Mar 18, 1982 to May 26, 1983",Spring 1982,Thursdays at 17,Yomiko Advertising,Harmony Gold,Ashi Productions,Original,,,23 min. per ep.,G - All Ages
Mahou Sensei Negima!,https://myanimelist.net/anime/157/Mahou_Sensei_Negima,https://cdn.myanimelist.net/images/anime/12/89535.jpg,6.921,4878,1755,8000,87432,5949,8934,37019,147334,507,TV,26,Finished Airing,"Jan 6, 2005 to Jun 30, 2005",Winter 2005,Thursdays at 01,Starchild Records,"Funimation, Sentai Filmworks",Xebec,Manga,"Action, Comedy, Fantasy, Romance, Ecchi",Shounen,23 min. per ep.,PG-13 - Teens 13 or older
Mai-Otome Specials,https://myanimelist.net/anime/1659/Mai-Otome_Specials,https://cdn.myanimelist.net/images/anime/3/27410.jpg,6.921,4879,8443,137,4428,131,123,1684,6503,4,Special,9,Finished Airing,"Jan 27, 2006 to Sep 26, 2006",,,"None found, add some","None found, add some",Sunrise,Original,"Comedy, Drama, Fantasy",,3 min. per ep.,PG-13 - Teens 13 or older
Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,https://myanimelist.net/anime/3483/Maison_Ikkoku__Shiki_Utsuriyuku_Kisetsu_no_Naka_de,https://cdn.myanimelist.net/images/anime/11/30539.jpg,6.921,4880,10039,137,2143,86,122,1556,4044,4,OVA,1,Finished Airing,"Dec 21, 1988",,,Kitty Films,"None found, add some",Studio Deen,Manga,"Comedy, Drama, Romance",Seinen,1 hr. 30 min.,PG-13 - Teens 13 or older
Mashin Eiyuuden Wataru,https://myanimelist.net/anime/3837/Mashin_Eiyuuden_Wataru,https://cdn.myanimelist.net/images/anime/8/65417.jpg,6.921,4881,10063,316,1576,192,290,1643,4017,14,TV,45,Finished Airing,"Apr 15, 1988 to Mar 31, 1989",Spring 1988,Unknown,"Asatsu DK, Nippon Television Network","None found, add some",Sunrise,Original,"Adventure, Comedy, Sci-Fi",,24 min. per ep.,G - All Ages
Mazinger Z Movie: Infinity,https://myanimelist.net/anime/34820/Mazinger_Z_Movie__Infinity,https://cdn.myanimelist.net/images/anime/1611/90206.jpg,6.921,4882,7123,395,5853,133,168,3401,9950,30,Movie,1,Finished Airing,"Jan 13, 2018",,,"Dynamic Planning, Warner Music Japan","VIZ Media, NYAV Post",Toei Animation,Manga,"Comedy, Sci-Fi",Shounen,1 hr. 34 min.,PG-13 - Teens 13 or older
Monster Musume no Iru Nichijou,https://myanimelist.net/anime/30307/Monster_Musume_no_Iru_Nichijou,https://cdn.myanimelist.net/images/anime/9/75104.jpg,6.921,4883,281,39578,587372,16721,38196,111633,793500,4104,TV,12,Finished Airing,"Jul 8, 2015 to Sep 23, 2015",Summer 2015,Wednesdays at 00,"Genco, Studio Hibari, TOHO animation, Toho Music",Sentai Filmworks,Lerche,Manga,"Comedy, Fantasy, Romance, Ecchi",Seinen,23 min. per ep.,R+ - Mild Nudity
Munto: Toki no Kabe wo Koete,https://myanimelist.net/anime/1135/Munto__Toki_no_Kabe_wo_Koete,https://cdn.myanimelist.net/images/anime/12/46865.jpg,6.921,4884,6263,357,8441,192,161,4334,13485,14,OVA,1,Finished Airing,"Apr 29, 2005",,,Animation Do,Central Park Media,Kyoto Animation,Original,"Action, Fantasy",,1 hr.,PG-13 - Teens 13 or older
Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,https://myanimelist.net/anime/34533/Nanbaka__Shusseki_Bangou_no_Tsuita_Baka-tachi,https://cdn.myanimelist.net/images/anime/1685/104697.jpg,6.921,4885,4241,773,22586,352,322,10837,34870,53,Special,1,Finished Airing,"Apr 29, 2017",,,comico,"None found, add some",Satelight,Web manga,"Action, Comedy",,23 min.,PG-13 - Teens 13 or older
Negima!?,https://myanimelist.net/anime/1546/Negima,https://cdn.myanimelist.net/images/anime/8/73997.jpg,6.921,4886,2318,5858,51832,4523,5845,33012,101070,274,TV,26,Finished Airing,"Oct 4, 2006 to Mar 28, 2007",Fall 2006,Wednesdays at 17,TV Tokyo,"Funimation, Sentai Filmworks","Shaft, GANSIS",Manga,"Comedy, Fantasy, Romance",Shounen,23 min. per ep.,PG-13 - Teens 13 or older
Nekopara OVA,https://myanimelist.net/anime/34658/Nekopara_OVA,https://cdn.myanimelist.net/images/anime/7/89829.jpg,6.921,4887,2642,2272,54296,765,787,23995,82115,291,OVA,1,Finished Airing,"Dec 22, 2017",,,"None found, add some","None found, add some","lxtl, Felix Film",Visual novel,"Comedy, Romance",,58 min.,PG-13 - Teens 13 or older
Ninja Senshi Tobikage,https://myanimelist.net/anime/3059/Ninja_Senshi_Tobikage,https://cdn.myanimelist.net/images/anime/7/20897.jpg,6.921,4888,8800,395,2268,273,322,2638,5896,22,TV,43,Finished Airing,"Oct 6, 1985 to Jul 27, 1986",Fall 1985,Unknown,"None found, add some",Discotek Media,Studio Pierrot,Original,"Adventure, Sci-Fi",,24 min. per ep.,PG-13 - Teens 13 or older
Ore no Imouto ga Konnani Kawaii Wake ga Nai,https://myanimelist.net/anime/8769/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai,https://cdn.myanimelist.net/images/anime/1508/129576.jpg,6.921,4889,323,26476,505030,13479,26802,141429,713216,4586,TV,12,Finished Airing,"Oct 3, 2010 to Dec 19, 2010",Fall 2010,Sundays at 23,"Aniplex, AIC, Movic, ASCII Media Works, Jumondou, Bandai Namco Games",Aniplex of America,AIC Build,Light novel,,,24 min. per ep.,PG-13 - Teens 13 or older
Orenchi no Furo Jijou,https://myanimelist.net/anime/24211/Orenchi_no_Furo_Jijou,https://cdn.myanimelist.net/images/anime/12/67085.jpg,6.921,4890,2063,4806,85630,2332,4879,22487,120134,414,TV,13,Finished Airing,"Oct 6, 2014 to Dec 29, 2014",Fall 2014,Unknown,Media Factory,"None found, add some",Asahi Production,4-koma manga,"Comedy, Fantasy",Josei,4 min. per ep.,PG-13 - Teens 13 or older
Otogi Juushi Akazukin,https://myanimelist.net/anime/607/Otogi_Juushi_Akazukin,https://cdn.myanimelist.net/images/anime/7/50145.jpg,6.921,4891,7487,588,2623,473,640,4453,8777,23,TV,39,Finished Airing,"Jul 1, 2006 to Mar 31, 2007",Summer 2006,Saturdays at 09,"TV Tokyo, Yomiko Advertising, Konami Digital Entertainment","None found, add some","Madhouse, Group TAC",Original,"Adventure, Comedy, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older
Peach Girl,https://myanimelist.net/anime/325/Peach_Girl,https://cdn.myanimelist.net/images/anime/13/75579.jpg,6.921,4892,2154,5062,70541,3501,7256,26816,113176,925,TV,25,Finished Airing,"Jan 8, 2005 to Jun 25, 2005",Winter 2005,Saturdays at 07,"TV Tokyo, Marvelous Entertainment, AMG Studio",Funimation,Studio Comet,Manga,"Drama, Romance",Shoujo,24 min. per ep.,PG-13 - Teens 13 or older
Pita Ten,https://myanimelist.net/anime/162/Pita_Ten,https://cdn.myanimelist.net/images/anime/7/25205.jpg,6.921,4893,4858,1092,14501,1254,1815,6999,25661,92,TV,26,Finished Airing,"Apr 7, 2002 to Sep 29, 2002",Spring 2002,Sundays at 09,Broccoli,Nozomi Entertainment,Madhouse,Manga,"Comedy, Fantasy, Romance",Shounen,24 min. per ep.,G - All Ages
Pokemon Movie 04: Celebi Toki wo Koeta Deai,https://myanimelist.net/anime/1119/Pokemon_Movie_04__Celebi_Toki_wo_Koeta_Deai,https://cdn.myanimelist.net/images/anime/1906/94415.jpg,6.921,4894,1618,1004,156759,399,467,5359,163988,77,Movie,1,Finished Airing,"Jul 7, 2001",,,Shogakukan Productions,"4Kids Entertainment, Miramax Films",OLM,Game,"Adventure, Comedy, Drama, Fantasy",Kids,1 hr. 19 min.,PG - Children
Pygmalio,https://myanimelist.net/anime/3765/Pygmalio,https://cdn.myanimelist.net/images/anime/13/6675.jpg,6.921,4895,11818,123,1202,72,165,847,2409,5,TV,39,Finished Airing,"Nov 5, 1990 to Sep 16, 1991",Fall 1990,Mondays at 19,TV Tokyo,"None found, add some",Nippon Animation,Manga,"Adventure, Fantasy",Shoujo,24 min. per ep.,G - All Ages
Qin Shi Mingyue: Tian Xing Jiu Ge,https://myanimelist.net/anime/36732/Qin_Shi_Mingyue__Tian_Xing_Jiu_Ge,https://cdn.myanimelist.net/images/anime/12/88822.jpg,6.921,4896,12255,342,578,96,195,911,2122,8,ONA,60,Finished Airing,"Mar 10, 2016 to Jul 5, 2018",,,"None found, add some","None found, add some",Sparkly Key Animation Studio,Original,"Action, Fantasy",,18 min. per ep.,PG-13 - Teens 13 or older
Release the Spyce,https://myanimelist.net/anime/37221/Release_the_Spyce,https://cdn.myanimelist.net/images/anime/1623/95617.jpg,6.921,4897,2756,6132,30528,2880,6432,30749,76721,221,TV,12,Finished Airing,"Oct 7, 2018 to Dec 23, 2018",Fall 2018,Sundays at 02,"Mainichi Broadcasting System, Pony Canyon, Half H.P Studio, KlockWorx, Good Smile Company, Tablier Communications, Kadokawa, Legs, Hawkeye",Sentai Filmworks,Lay-duce,Original,,,24 min. per ep.,PG-13 - Teens 13 or older
Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,https://myanimelist.net/anime/15807/Ro-Kyu-Bu__Tomoka_no_Ichigo_Sundae,https://cdn.myanimelist.net/images/anime/10/43771.jpg,6.921,4898,5550,398,13380,213,246,4223,18460,8,OVA,1,Finished Airing,"Jun 20, 2013",,,"AT-X, KlockWorx, ASCII Media Works","None found, add some",Project No.9,Light novel,"Comedy, Sports, Ecchi",,25 min.,PG-13 - Teens 13 or older
Ryuusei no Rockman Tribe,https://myanimelist.net/anime/3493/Ryuusei_no_Rockman_Tribe,https://cdn.myanimelist.net/images/anime/1256/94652.jpg,6.921,4899,8060,334,4501,195,242,1997,7269,21,TV,21,Finished Airing,"Nov 3, 2007 to Mar 29, 2008",Fall 2007,Unknown,Half H.P Studio,"None found, add some",Xebec,Game,,,10 min. per ep.,PG - Children
Seto no Hanayome Fan Disc,https://myanimelist.net/anime/5199/Seto_no_Hanayome_Fan_Disc,https://cdn.myanimelist.net/images/anime/13/22428.jpg,6.921,4900,7471,309,4291,235,206,3782,8823,3,Special,2,Finished Airing,"Aug 29, 2008",,,AIC,"None found, add some",Gonzo,Manga,,,6 min. per ep.,PG-13 - Teens 13 or older
Shaonian Ge Xing: Feng Hua Xue Yue Pian Special,https://myanimelist.net/anime/52105/Shaonian_Ge_Xing__Feng_Hua_Xue_Yue_Pian_Special,https://cdn.myanimelist.net/images/anime/1492/125484.jpg,6.921,4901,16104,54,389,15,75,203,736,1,ONA,1,Finished Airing,"Jun 15, 2022",,,"bilibili, Youku","None found, add some",CG Year,Web novel,"Action, Adventure, Mystery",,23 min.,PG-13 - Teens 13 or older
Shin Hokuto no Ken,https://myanimelist.net/anime/1357/Shin_Hokuto_no_Ken,https://cdn.myanimelist.net/images/anime/6/2901.jpg,6.921,4902,5818,634,8898,333,309,6088,16262,23,OVA,3,Finished Airing,"Jul 24, 2003 to May 28, 2004",,,"OB Planning, Kitty Films, Sega","ADV Films, Sentai Filmworks",A.C.G.T.,Light novel,"Action, Drama, Sci-Fi",Shounen,58 min. per ep.,R+ - Mild Nudity
"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",https://myanimelist.net/anime/44037/Shin_no_Nakama_ja_Nai_to_Yuusha_no_Party_wo_Oidasareta_node_Henkyou_de_Slow_Life_suru_Koto_ni_Shimashita,https://cdn.myanimelist.net/images/anime/1723/117854.jpg,6.921,4903,699,38160,249950,7110,14524,69859,379603,2103,TV,13,Finished Airing,"Oct 6, 2021 to Dec 29, 2021",Fall 2021,Wednesdays at 22,"AT-X, Nippon Columbia, Kadokawa Media House, BS NTV, Kadokawa, Kyoto Broadcasting System",Funimation,"Studio Flad, Wolfsbane",Light novel,"Fantasy, Romance",,23 min. per ep.,PG-13 - Teens 13 or older
Shinpi no Sekai El-Hazard (TV),https://myanimelist.net/anime/116/Shinpi_no_Sekai_El-Hazard_TV,https://cdn.myanimelist.net/images/anime/13/24439.jpg,6.921,4904,5405,996,10279,823,908,6888,19894,41,TV,26,Finished Airing,"Oct 6, 1995 to Mar 29, 1996",Fall 1995,Fridays at 18,"TV Tokyo, SoftX, Pioneer LDC, TV Tokyo Music, Atelier Musa, Arts Pro","Nozomi Entertainment, Geneon Entertainment USA",AIC,Original,"Adventure, Comedy, Fantasy, Romance",,23 min. per ep.,PG-13 - Teens 13 or older
Shoujo☆Kageki Revue Starlight Specials,https://myanimelist.net/anime/38050/Shoujo☆Kageki_Revue_Starlight_Specials,https://cdn.myanimelist.net/images/anime/1349/93309.jpg,6.921,4905,7347,372,5652,186,182,2815,9207,9,Special,3,Finished Airing,"Oct 24, 2018 to Feb 27, 2019",,,Bushiroad,Sentai Filmworks,Kinema Citrus,Original,,,8 min. per ep.,PG-13 - Teens 13 or older
SKET Dance: Tettei Bunseki Special,https://myanimelist.net/anime/10775/SKET_Dance__Tettei_Bunseki_Special,https://cdn.myanimelist.net/images/anime/11/29695.jpg,6.921,4906,8887,198,2620,141,175,2618,5752,3,Special,1,Finished Airing,"May 3, 2011",,,"None found, add some","None found, add some",Tatsunoko Production,Manga,,Shounen,24 min.,PG-13 - Teens 13 or older
Strike the Blood: Kieta Seisou-hen,https://myanimelist.net/anime/40486/Strike_the_Blood__Kieta_Seisou-hen,https://cdn.myanimelist.net/images/anime/1918/103377.jpg,6.921,4907,4335,1410,21130,457,300,9978,33275,31,OVA,1,Finished Airing,"Jan 29, 2020",,,"Movic, Magic Capsule, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Kadokawa","None found, add some",Connect,Light novel,"Action, Fantasy, Ecchi",,26 min.,R+ - Mild Nudity
Sword Art Online: Alicization - War of Underworld Reflection,https://myanimelist.net/anime/40489/Sword_Art_Online__Alicization_-_War_of_Underworld_Reflection,https://cdn.myanimelist.net/images/anime/1072/103398.jpg,6.921,4909,3241,1991,41681,560,944,12229,57405,94,TV Special,1,Finished Airing,"Oct 6, 2019",,,"Aniplex, Egg Firm",Aniplex of America,A-1 Pictures,Light novel,"Action, Adventure, Fantasy",,24 min.,R - 17+ (violence & profanity)
